name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Vector X Velocity Football Shoes | Black-Silver | Size - 6 | for Men and Adult | Solid Sole | Sports Shoe |,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81EsPXhw86L._AC_UL320_.jpg,https://www.amazon.in/Vector-Velocity-Football-Shoes-Black-Silver/dp/B07CRTS3GP/ref=sr_1_3837?qid=1679147322&s=shoes&sr=1-3837,3.9,10,"₹1,126","₹1,209"
Bacca Bucci Halo max Cushioned Running Training Fitness Workout Shoe for Male | Cross Trainer Shoes with Lifting Stabilizer,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71N7cD7toSL._AC_UL320_.jpg,https://www.amazon.in/Bacca-Bucci-Cushioned-Training-Stabilizer/dp/B0BKTZDZ4L/ref=sr_1_3838?qid=1679147322&s=shoes&sr=1-3838,,,"₹1,499","₹3,999"
Campus Men's Theo Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61HG5R7VT+L._AC_UL320_.jpg,https://www.amazon.in/Campus-Mens-Running-Shoes-India/dp/B09ZNVX9PQ/ref=sr_1_3839?qid=1679147322&s=shoes&sr=1-3839,4.6,7,"₹1,799","₹2,399"
SALOMON Mens Cross Over GTX Hiking Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71cwcSs0pYL._AC_UL320_.jpg,https://www.amazon.in/SALOMON-Cross-Black-Magnet-Hiking/dp/B08C7YDRTM/ref=sr_1_3840_mod_primary_new?qid=1679147322&s=shoes&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3840,5.0,7,"₹15,299","₹17,999"
Puma Mens Rush Idp Closed Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81VUC1O4rhL._AC_UL320_.jpg,https://www.amazon.in/Puma-Mens-Peacoat-High-Running-19467301/dp/B084PRFGNC/ref=sr_1_3841?qid=1679147322&s=shoes&sr=1-3841,4.0,350,,
FOOTOX BE YOUR LABEL Shoes for Men | Running Shoes | Gym Shoes | Sport Shoe FMS-35,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/41lnL6fk0jL._AC_UL320_.jpg,https://www.amazon.in/FOOTOX-YOUR-LABEL-FMS-35-Black-White-12/dp/B0BV2K1G5T/ref=sr_1_3842?qid=1679147322&s=shoes&sr=1-3842,,,₹549,₹999
ASICS Womens Court Control Ff 3 Badminton Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61KAOM30x7L._AC_UL320_.jpg,https://www.amazon.in/ASICS-Control-Womens-Squash-Badminton/dp/B0BRB4QZX6/ref=sr_1_3843?qid=1679147322&s=shoes&sr=1-3843,,,,"₹10,999"
"AASHRAY Sega Spectra Leather Indoor Ground & Turf Football Shoes for Kid's, Men's & Women's | Ultimate Shoes for Indoor & ...",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/51nvg1lkx8L._AC_UL320_.jpg,https://www.amazon.in/AASHRAY-Spectra-Leather-Tournaments-Numeric_5/dp/B0B9K5LQJ5/ref=sr_1_3844?qid=1679147322&s=shoes&sr=1-3844,,,,₹775
Red Tape Men's Walking Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/610PglDib+L._AC_UL320_.jpg,https://www.amazon.in/Red-Tape-Black-Walking-Shoes-8/dp/B0B5WR4FJH/ref=sr_1_3845?qid=1679147322&s=shoes&sr=1-3845,3.8,17,"₹1,557","₹5,199"
Adidas Mens Saberrrun M Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/51FZmUn5BHL._AC_UL320_.jpg,https://www.amazon.in/Adidas-Black-Stone-Saberrrun-Running/dp/B09N3NHDGX/ref=sr_1_3846?qid=1679147322&s=shoes&sr=1-3846,3.8,23,"₹3,179","₹5,299"
Fusefit Mens Indiana Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81Qs-1RjL6L._AC_UL320_.jpg,https://www.amazon.in/Fusefit-Comfortable-Indiana-Running-Orange/dp/B0999GMTGL/ref=sr_1_3847?qid=1679147322&s=shoes&sr=1-3847,2.7,20,₹599,"₹1,599"
Axpro Blue Ronaldo Synthetic TPU Studs Football Shoes for Men,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71zFdZIKe7L._AC_UL320_.jpg,https://www.amazon.in/Axpro-Ronaldo-Synthetic-Studs-Football/dp/B091NTZBHX/ref=sr_1_3848?qid=1679147322&s=shoes&sr=1-3848,3.3,4,₹789,"₹1,800"
ESS Golf Shoes for Men-Lightweight Limited Colours,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71ep2tc53TL._AC_UL320_.jpg,https://www.amazon.in/Shoes-Men-Lightweight-White-Yellow-Colour/dp/B09CTFLRLS/ref=sr_1_3845?qid=1679147324&s=shoes&sr=1-3845,4.4,17,,"₹4,499"
Adidas Mens Questar Flow Nxt Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81eiZvZsOaL._AC_UL320_.jpg,https://www.amazon.in/Adidas-Questar-Legink-ftwwht-FY9561/dp/B08L82WZBB/ref=sr_1_3846?qid=1679147324&s=shoes&sr=1-3846,3.4,38,"₹4,774","₹6,999"
Red Tape Men's Walking Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71nkxUd0GWL._AC_UL320_.jpg,https://www.amazon.in/Red-Tape-Navy-Walking-Shoes/dp/B09NSWS421/ref=sr_1_3847?qid=1679147324&s=shoes&sr=1-3847,3.6,110,"₹1,996","₹6,499"
Campus Men's EVOK Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61fz9EHdviL._AC_UL320_.jpg,https://www.amazon.in/Campus-Mens-Running-Shoes-6-5G-700/dp/B082WXNZ27/ref=sr_1_3848?qid=1679147324&s=shoes&sr=1-3848,4.0,"1,827","₹1,399","₹1,699"
Fusefit Mens Polo Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81CAGTSapFL._AC_UL320_.jpg,https://www.amazon.in/Fusefit-Mens-Running-Shoes-8-FFR-404_8/dp/B081DFJY1K/ref=sr_1_3849?qid=1679147324&s=shoes&sr=1-3849,3.8,366,₹789,"₹1,799"
Nike Boys Revolution 4 (Gs) Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71Zi6r8347L._AC_UL320_.jpg,https://www.amazon.in/Nike-Revolution-Running-Shoes-Black-Black/dp/B00EW5FJQE/ref=sr_1_3850?qid=1679147324&s=shoes&sr=1-3850,4.6,"1,114",,"₹3,495"
ASICS Mens Flexc Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81wvqsSBF9L._AC_UL320_.jpg,https://www.amazon.in/ASICS-Flexc-Blue-Running-Shoes/dp/B09BB81QVR/ref=sr_1_3851?qid=1679147324&s=shoes&sr=1-3851,3.5,64,"₹3,581","₹4,499"
DSC Court 44 Badminton Shoes for Men and Boys with Natural Crape Rubber Non Marking Outsole Size-3 (Navy-Orange),men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61TL-0A3mwL._AC_UL320_.jpg,https://www.amazon.in/DSC-Court-44-Badminton-Navy-Orange/dp/B08PQL7Z62/ref=sr_1_3852?qid=1679147324&s=shoes&sr=1-3852,4.1,6,,"₹1,427"
Woodland Mens SGC 4159021 Sneaker,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/91r-LUqrWXL._AC_UL320_.jpg,https://www.amazon.in/Woodland-Sports-Shoes-7-SGC-4159021/dp/B0BS1272HM/ref=sr_1_3853?qid=1679147324&s=shoes&sr=1-3853,,,"₹1,491","₹2,295"
"FIELD CARE Men's 6900 Lightweight Shoes for Running, Walking, Gyming & Training | Stylish Casuals Shoes for Boys",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/51g6v4JuNKL._AC_UL320_.jpg,https://www.amazon.in/FIELD-CARE-Lightweight-Shoes-Numeric_7/dp/B09VKWDW7T/ref=sr_1_3854?qid=1679147324&s=shoes&sr=1-3854,4.5,2,₹889,"₹1,999"
US Polo Association Men's ARRICK Off White Walking Shoe (2FD21473A01),men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/51y6HxnsKiL._AC_UL320_.jpg,https://www.amazon.in/US-Polo-Association-Walking-2FD21473A01/dp/B09N2GHB4J/ref=sr_1_3855?qid=1679147324&s=shoes&sr=1-3855,5.0,1,,
Sparx Mens Sm-678 Sneaker,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71ru4+AzoAL._AC_UL320_.jpg,https://www.amazon.in/Sparx-Mens-Cool-Running-SM-678/dp/B09CH42X1Z/ref=sr_1_3856?qid=1679147324&s=shoes&sr=1-3856,4.0,236,"₹1,525","₹1,799"
Fusefit Mens Antonio Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81h4zkyOtoL._AC_UL320_.jpg,https://www.amazon.in/Fusefit-FFR-882-Fusefit_Mens_Running-Shoe_Antonio_Navy-Blue_8/dp/B09BXYTJRQ/ref=sr_1_3857?qid=1679147324&s=shoes&sr=1-3857,3.8,16,₹399,"₹1,999"
Puma Men Sneakers,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71VWv1dgnKL._AC_UL320_.jpg,https://www.amazon.in/Puma-Shadow-Limepunch-Running-Shoes-8-37116305_8/dp/B07V6N4NBX/ref=sr_1_3858?qid=1679147324&s=shoes&sr=1-3858,4.0,"1,291","₹1,966.81","₹3,499"
FEROC Evospeed Football Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61r1aa0ba-L._AC_UL320_.jpg,https://www.amazon.in/Feroc-Evospeed-Football-Shoes-Orange/dp/B074G391CK/ref=sr_1_3859?qid=1679147324&s=shoes&sr=1-3859,3.8,55,₹799,"₹1,499"
Skechers GO Run Razor Excess -Yellow-UK7,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/511Zp6uopgL._AC_UL320_.jpg,https://www.amazon.in/Skechers-GO-Razor-Excess-Yellow-UK7/dp/B0BFR36DTY/ref=sr_1_3860?qid=1679147324&s=shoes&sr=1-3860,,,,"₹12,999"
Liberty Mens Prudent Platform,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61boOSaaCwL._AC_UL320_.jpg,https://www.amazon.in/Liberty-Prudent-Black-Running-Shoe-6-5/dp/B0BC66RL9J/ref=sr_1_3865?qid=1679147324&s=shoes&sr=1-3865,,,₹987,"₹1,299"
FOOTFIX Unisex Badminton Shoes/Tennis Shoes Navy Blue (6 UK/IND),men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61bP1zLjxbL._AC_UL320_.jpg,https://www.amazon.in/FOOTFIX-Unisex-Badminton-Shoes-Tennis/dp/B07P87KXXT/ref=sr_1_3866?qid=1679147324&s=shoes&sr=1-3866,4.2,7,"₹1,099","₹1,699"
SALOMON Mens Quest Element GTX Hiking Shoe Black/Deep Lichen Green/Olive Night Hiking Shoe - UK 9 (LG5640$),men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61tmDq5CUiL._AC_UL320_.jpg,https://www.amazon.in/SALOMON-Quest-Element-Hiking-Lichen/dp/B08P266FCJ/ref=sr_1_3867?qid=1679147324&s=shoes&sr=1-3867,4.1,42,"₹21,249","₹24,999"
ZORIK Men's White & Blue Synthetic Leather Jogging Sports Shoes - ZR-003,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61G6FVLVWOL._AC_UL320_.jpg,https://www.amazon.in/ZORIK-Synthetic-Leather-Jogging-Sports/dp/B08KWPHXGD/ref=sr_1_3868?qid=1679147324&s=shoes&sr=1-3868,3.4,12,₹849,"₹2,499"
Victor A530-AB All-Around Series Professional Badminton Shoe-U Shape,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61ZMByM0BAL._AC_UL320_.jpg,https://www.amazon.in/Victor-A530-AB-All-Around-Professional-Badminton/dp/B0BMF62NRR/ref=sr_1_3869?qid=1679147324&s=shoes&sr=1-3869,1.0,1,"₹5,857","₹6,890"
Aqualite,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71O7wEF1ICL._AC_UL320_.jpg,https://www.amazon.in/Aqualite-Gents-Shoe-BKRD-Black/dp/B094FT9RG8/ref=sr_1_3870?qid=1679147324&s=shoes&sr=1-3870,,,₹592,₹599
ASIAN Men's Multicolored Running & Walking Shoe - 9 UK,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71c6Vav8D2L._AC_UL320_.jpg,https://www.amazon.in/ASIAN-Multi-color-Running-Walking/dp/B087F63H6J/ref=sr_1_3871?qid=1679147324&s=shoes&sr=1-3871,3.7,127,"₹1,209","₹1,398"
"MIXEN Aqua Beach Wet Water Socks,Men's Women's Wetsuit Boots Quick Dry Water Pool Trainer Sport Shoes for Swim Surf Yoga B...",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/41f7TvyqxjL._AC_UL320_.jpg,https://www.amazon.in/MIXEN-Wetsuit-Trainer-Running-Snorkeling/dp/B0BM6B7KWN/ref=sr_1_3872?qid=1679147324&s=shoes&sr=1-3872,4.0,1,₹999,"₹2,999"
Red Tape Men's Walking Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61+lBLTTuTL._AC_UL320_.jpg,https://www.amazon.in/Red-Tape-Black-Walking-Shoes-6/dp/B0B8VF95BB/ref=sr_1_3873?qid=1679147324&s=shoes&sr=1-3873,3.8,24,"₹1,424","₹5,699"
"B-TUF Torpedo Football Shoes/Studs/Boot Lightweight for Men Boys Kids Girls (White/Blue), Size India/UK 7",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71MWJiaMPzL._AC_UL320_.jpg,https://www.amazon.in/B-TUF-Torpedo-Football-Shoes-Lightweight/dp/B07TF9DZJS/ref=sr_1_3874?qid=1679147324&s=shoes&sr=1-3874,3.7,13,₹769,"₹1,099"
OFF LIMITS Flyer III Comfortable Sports Running Shoe for Men,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61I0I5m8mXL._AC_UL320_.jpg,https://www.amazon.in/OFF-LIMITS-Flyer-Running-Shoe-9/dp/B0BB7LCRXD/ref=sr_1_3875?qid=1679147324&s=shoes&sr=1-3875,,,₹899,"₹2,999"
Adidas Mens Hastewalk M Walking Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/413G-4YYaXL._AC_UL320_.jpg,https://www.amazon.in/Adidas-Synthetic-Textile-HasteWalk-Walking/dp/B0B3JVQH6T/ref=sr_1_3876?qid=1679147324&s=shoes&sr=1-3876,5.0,4,,"₹4,599"
Sega Reach Rubber Spike Cricket Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/51sKc2xfpBL._AC_UL320_.jpg,https://www.amazon.in/Reach-Rubber-Spike-Cricket-Shoes/dp/B084JPH3DF/ref=sr_1_3877?qid=1679147324&s=shoes&sr=1-3877,4.0,74,"₹1,349","₹1,650"
"Columbus Victory PRO Sports Shoes for Men's & Boy - Running, Walking, Gym, Lightweight, Comfort, Grip",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/31UTclc8lEL._AC_UL320_.jpg,https://www.amazon.in/Columbus-Victory-Sports-Shoes-Mens/dp/B0BS9ML9M3/ref=sr_1_3878?qid=1679147324&s=shoes&sr=1-3878,4.0,1,"₹1,104","₹1,299"
Campus Men CAD Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61P6Yh2hOfL._AC_UL320_.jpg,https://www.amazon.in/Campus-CAD-D-Gry-Running-Shoes/dp/B0B37F9P8Z/ref=sr_1_3879?qid=1679147324&s=shoes&sr=1-3879,4.3,5,₹849,"₹1,119"
Campus Men's Preston Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61H+d9Yqo4L._AC_UL320_.jpg,https://www.amazon.in/Campus-Preston-Running-Shoes-India/dp/B08VGPXYFJ/ref=sr_1_3880?qid=1679147324&s=shoes&sr=1-3880,3.9,204,"₹1,099","₹1,499"
FURO Mens R1031 F002 Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71GzKXH7YgL._AC_UL320_.jpg,https://www.amazon.in/FURO-Running-Sports-R1031-F003/dp/B07QHK21DD/ref=sr_1_3881?qid=1679147324&s=shoes&sr=1-3881,4.1,42,₹999,"₹1,785"
Liberty Mens DUPLAY New Sports Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81WnVUftvcL._AC_UL320_.jpg,https://www.amazon.in/Force-10-Liberty-Running-71850031524/dp/B0758JF6KP/ref=sr_1_3882?qid=1679147324&s=shoes&sr=1-3882,3.9,55,,"₹2,299"
"SWIGGY Sports Shoes for Kids | Latest Stylish Sports Shoes for Boys | Lace-Up Lightweight Multicolour Shoes for Running, W...",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71IubXRkBEL._AC_UL320_.jpg,https://www.amazon.in/SWIGGY-Stylish-Lightweight-Multicolour-Trekking/dp/B09ZPJJX7K/ref=sr_1_3883?qid=1679147324&s=shoes&sr=1-3883,4.5,2,₹554,₹998
Adidas Womens Edge Lux 5 Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/717en2vq3TL._AC_UL320_.jpg,https://www.amazon.in/Adidas-Womens-Black-Yellow-Running/dp/B09N3MCTSP/ref=sr_1_3884?qid=1679147324&s=shoes&sr=1-3884,,,"₹3,570.02","₹8,999"
"Aircum Wonder-AR424 Running Shoes, Training Shoes, Gym Shoes, Sports Shoes for Men",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71tN9sno1ZL._AC_UL320_.jpg,https://www.amazon.in/Aircum-Men-Sports-Shoes-ORANGE_GREY/dp/B09F3FBCN7/ref=sr_1_3885?qid=1679147324&s=shoes&sr=1-3885,3.0,54,₹352,"₹1,299"
Fusefit Mens Zap 2.0 Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81Kv5iaBoUL._AC_UL320_.jpg,https://www.amazon.in/Fusefit-Green-Running-Shoes-9-FFR-503_9/dp/B08LC71QL1/ref=sr_1_3886?qid=1679147324&s=shoes&sr=1-3886,3.3,24,₹559,"₹2,799"
"HY-Court Kids 2.0 Badminton Shoe,",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71wSZE0lqrL._AC_UL320_.jpg,https://www.amazon.in/HY-Court-Kids-2-0-Badminton-Shoe/dp/B07W3D3617/ref=sr_1_3887?qid=1679147324&s=shoes&sr=1-3887,3.0,25,,"₹1,275"
Puma Mens Ignite Stride Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/6116KWmipUL._AC_UL320_.jpg,https://www.amazon.in/Puma-Peacoat-High-Running-Shoes-11-19138705_11/dp/B07NQKWG89/ref=sr_1_3888?qid=1679147324&s=shoes&sr=1-3888,3.9,189,"₹3,912","₹6,999"
Campus Peris Men Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/516XV3V7apS._AC_UL320_.jpg,https://www.amazon.in/Campus-Peris-Navy-Running-Shoes/dp/B07Q9YXCBY/ref=sr_1_3889?qid=1679147324&s=shoes&sr=1-3889,3.8,190,"₹1,679","₹2,399"
Campus PARKY Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71lFpbTO7wL._AC_UL320_.jpg,https://www.amazon.in/Campus-PARKY-R-Slate-Running-Shoes/dp/B0BD4YKR8V/ref=sr_1_3890?qid=1679147324&s=shoes&sr=1-3890,,,"₹1,699","₹1,899"
Champs Bruce-ON Men's Light Weight Sport Shoes I Running Shoes I Walking,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61cM-A0UkFL._AC_UL320_.jpg,https://www.amazon.in/Champs-Bruce-Weight-Running-Walking/dp/B0BR43DJPX/ref=sr_1_3891?qid=1679147324&s=shoes&sr=1-3891,,,"₹1,199","₹1,999"
Columbia Mens Trailstorm Mid Waterproof Hiking Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71oUgKaSt8L._AC_UL320_.jpg,https://www.amazon.in/Columbia-Mens-Trailstorm-Mid-Waterproof/dp/B096428SPB/ref=sr_1_3892?qid=1679147324&s=shoes&sr=1-3892,3.5,22,"₹8,299","₹9,999"
SHOECART Men's Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/514eZ+uQzLL._AC_UL320_.jpg,https://www.amazon.in/SHOECART-Mens-Grey-Walking-Shoes/dp/B0BTJ3L9YG/ref=sr_1_3893?qid=1679147324&s=shoes&sr=1-3893,5.0,1,₹699,"₹1,999"
DSC Akido Badminton Shoes White-Navy-Crepe UK-6,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71udGCes-tL._AC_UL320_.jpg,https://www.amazon.in/DSC-Akido-Badminton-Shoes-White-Navy-Crepe/dp/B0BC8BR6JH/ref=sr_1_3894?qid=1679147324&s=shoes&sr=1-3894,3.0,1,"₹1,083","₹1,099"
Nike Womens WMNS Air Jordan 11 Retro Low Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/41xdyzRyJRL._AC_UL320_.jpg,https://www.amazon.in/Nike-Womens-Jordan-Violet-White-Running/dp/B09ZXNCS6M/ref=sr_1_3895?qid=1679147324&s=shoes&sr=1-3895,5.0,4,"₹12,335","₹15,995"
Puma Mens Movemax V2 Sneaker,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71Zz+ElMrOL._AC_UL320_.jpg,https://www.amazon.in/Puma-Black-Silver-Walking-Shoe-8-37804301/dp/B09V8GGRJ3/ref=sr_1_3896?qid=1679147324&s=shoes&sr=1-3896,4.1,29,"₹3,329","₹4,499"
Campus Men Camp Punch Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61Y+TOF9FNL._AC_UL320_.jpg,https://www.amazon.in/Campus-Punch-Olive-Running-Shoes/dp/B0BC9BYTQ3/ref=sr_1_3893?qid=1679147325&s=shoes&sr=1-3893,,,₹799,₹899
"BRUTON 531 Shoes for Exclusive Trendy Shoes, Casual Shoes, Sport Shoes, Sneaker Shoes for Men",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71a78pgYS7L._AC_UL320_.jpg,https://www.amazon.in/BRUTON-Shoes-Exclusive-Trendy-Numeric_10/dp/B0BH8228D4/ref=sr_1_3894?qid=1679147325&s=shoes&sr=1-3894,3.0,17,₹349,"₹1,299"
"PUC-17 GENTS 9,BLUE",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81KcEDsk8cL._AC_UL320_.jpg,https://www.amazon.in/FLITE-PUC017G-PUC-17-GENTS-BLUE/dp/B0BDLZY6VD/ref=sr_1_3895?qid=1679147325&s=shoes&sr=1-3895,,,,₹479
"FOOTFIX Cricket Shoes, Striker Cricket Shoes for Men, Cricket Sports Shoe",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/41jBLcZ+UlL._AC_UL320_.jpg,https://www.amazon.in/FOOTFIX-Cricket-Shoes-Striker-Sports/dp/B09NRPPWM9/ref=sr_1_3896?qid=1679147325&s=shoes&sr=1-3896,3.3,6,"₹1,099","₹1,699"
Bacca Bucci SOFTPRO Hi-Top Men Basketball Shoe/Sneaker with max Cushioned Padded Insocks and Breathable Upper,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71HQRlG0EpL._AC_UL320_.jpg,https://www.amazon.in/Bacca-Bucci-Basketball-Cushioned-Breathable/dp/B0BKTWHX2D/ref=sr_1_3897?qid=1679147325&s=shoes&sr=1-3897,3.1,9,"₹1,699","₹3,999"
"Prokick Pro mens Stroke Rubber Spikes Cricket Shoes, White/Blue - 4 UK",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61It0orW1QL._AC_UL320_.jpg,https://www.amazon.in/Prokick-Stroke-Rubber-Spikes-Cricket/dp/B0B21MP826/ref=sr_1_3898?qid=1679147325&s=shoes&sr=1-3898,4.0,243,₹599,"₹1,199"
Fhonex Men's Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71VKiJhHfKL._AC_UL320_.jpg,https://www.amazon.in/Fhonex-Training-Walking-Sports-Running/dp/B07MXH27GV/ref=sr_1_3899?qid=1679147325&s=shoes&sr=1-3899,3.6,25,₹449,₹799
Nivia 454O Synthetic Pro Carbonite Football Stud (03) for Men (Orange/Black),men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71pZ3Pr8q+L._AC_UL320_.jpg,https://www.amazon.in/454O-Synthetic-Carbonite-Football-Orange/dp/B07JHFQ95C/ref=sr_1_3900?qid=1679147325&s=shoes&sr=1-3900,3.4,72,₹949,₹999
"ASIAN Men's Arcade Sports Running,Walking & Gym Shoes with Max Cushion Technology Phylon Sole with Memory Form Casual Snea...",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81HbBY0pZcL._AC_UL320_.jpg,https://www.amazon.in/ASIAN-Running-Walking-Cushion-Technology/dp/B0BLXKYW4P/ref=sr_1_3901?qid=1679147325&s=shoes&sr=1-3901,4.4,16,₹907,"₹2,299"
ABROS Men's Swinger ASSG0192 Sports Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71LCcGGsNnL._AC_UL320_.jpg,https://www.amazon.in/ABROS-Swinger-ASSG0192-Sports-Black/dp/B09V5HY62N/ref=sr_1_3902?qid=1679147325&s=shoes&sr=1-3902,3.8,6,₹751,₹799
Klepe Unisex-Child St-k-7025 Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71Vvs2mAqSL._AC_UL320_.jpg,https://www.amazon.in/Klepe-Kids-Running-Shoes-38ST-K-7025/dp/B09BVX3KCQ/ref=sr_1_3903?qid=1679147325&s=shoes&sr=1-3903,3.6,39,₹299,"₹1,499"
Sparx Mens Sx008bg Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61F9M9rSiJL._AC_UL320_.jpg,https://www.amazon.in/Sparx-Fashionable-Stylish-SM-08BG-White/dp/B08XYWRDQ8/ref=sr_1_3904?qid=1679147325&s=shoes&sr=1-3904,4.1,7,"₹1,232","₹1,449"
ASICS Unisex-Adult Gel-Peake Cricket Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/41a5amcw9EL._AC_UL320_.jpg,https://www.amazon.in/ASICS-Unisexs-Gel-Peake-Peacoat-1113A023/dp/B08C63GVVY/ref=sr_1_3905?qid=1679147325&s=shoes&sr=1-3905,4.3,399,"₹5,449","₹5,499"
"Rabro Football Shoes, Unisex Football Shoes/Soccer Shoes",men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61NV4+k8gaL._AC_UL320_.jpg,https://www.amazon.in/Rabro-Football-Unisex-Soccer-Numeric_9/dp/B0BKZS8RQV/ref=sr_1_3906?qid=1679147325&s=shoes&sr=1-3906,4.5,4,₹699,₹999
Aircum mens Sports Shoes Sports,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61bXr3sCe+L._AC_UL320_.jpg,https://www.amazon.in/Airucm-Branded-Running-Sneaker-Occasions/dp/B09F64CM66/ref=sr_1_3907?qid=1679147325&s=shoes&sr=1-3907,2.9,38,₹369,"₹1,299"
Campus boys Wynk Running Shoe; Sport shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81yUVu0pmhL._AC_UL320_.jpg,https://www.amazon.in/Campus-Mens-Running-Shoes-6-CG-279/dp/B07RJG5Z8G/ref=sr_1_3908?qid=1679147325&s=shoes&sr=1-3908,4.4,2,₹650,"₹1,299"
BARIAN Men's Running Lightweight Sports White Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/61acWCrwlbL._AC_UL320_.jpg,https://www.amazon.in/BARIAN-Running-Lightweight-Sports-Numeric_10/dp/B0BV6RHXQ9/ref=sr_1_3913?qid=1679147325&s=shoes&sr=1-3913,,,₹499,₹999
